scenario,variant,profile,seed,mode,offered,accepted,refused,acked,failed,ack_p99_ns,ack_max_ns,produce_requests,wire_bytes,partition_pending_gap_ns,first_observation_wait_max_ns,broker_attempts_max,last_terminal_ns
baseline.partition-admission-skew,sparse1024-rate8000-shared,original,0,estimated-wire,80008,80008,0,80008,0,8333333,9027777,13186,46497318,8000000,7810555,1,10207000000
baseline.partition-fanout-skew,p1-skew0,common,0,raw,4096,4096,0,4096,0,5000000,11000000,512,2350477,8000000,8827000,1,520000000
baseline.partition-fanout-skew,p1-skew0,common,0,estimated-wire,4096,4096,0,4096,0,5000000,8000000,509,2350124,8000000,5818001,1,518000000
baseline.partition-fanout-skew,p1-skew0,original,0,raw,4096,4096,0,4096,0,5000000,11000000,512,2350477,8000000,8827000,1,520000000
baseline.partition-fanout-skew,p1-skew0,original,0,estimated-wire,4096,4096,0,4096,0,5000000,8000000,509,2350124,8000000,5819000,1,518000000
baseline.partition-fanout-skew,p1-skew50,common,0,raw,4096,4096,0,4096,0,5000000,11000000,512,2350477,8000000,8827000,1,520000000
baseline.partition-fanout-skew,p1-skew50,common,0,estimated-wire,4096,4096,0,4096,0,5000000,8000000,509,2350124,8000000,5818001,1,518000000
baseline.partition-fanout-skew,p1-skew50,original,0,raw,4096,4096,0,4096,0,5000000,11000000,512,2350477,8000000,8827000,1,520000000
baseline.partition-fanout-skew,p1-skew50,original,0,estimated-wire,4096,4096,0,4096,0,5000000,8000000,509,2350124,8000000,5819000,1,518000000
baseline.partition-fanout-skew,p1-skew90,common,0,raw,4096,4096,0,4096,0,5000000,11000000,512,2350477,8000000,8827000,1,520000000
baseline.partition-fanout-skew,p1-skew90,common,0,estimated-wire,4096,4096,0,4096,0,5000000,8000000,509,2350124,8000000,5818001,1,518000000
baseline.partition-fanout-skew,p1-skew90,original,0,raw,4096,4096,0,4096,0,5000000,11000000,512,2350477,8000000,8827000,1,520000000
baseline.partition-fanout-skew,p1-skew90,original,0,estimated-wire,4096,4096,0,4096,0,5000000,8000000,509,2350124,8000000,5819000,1,518000000
baseline.partition-fanout-skew,p16-skew0,common,0,raw,4096,4096,0,4096,0,9000000,12000000,588,2454178,12000000,9830001,1,898000000
baseline.partition-fanout-skew,p16-skew0,common,0,estimated-wire,4096,4096,0,4096,0,9000000,12000000,588,2454178,12000000,9830001,1,898000000
baseline.partition-fanout-skew,p16-skew0,original,0,raw,4096,4096,0,4096,0,8000000,10000000,989,2466049,10000000,7826000,1,897000000
baseline.partition-fanout-skew,p16-skew0,original,0,estimated-wire,4096,4096,0,4096,0,8000000,10000000,989,2466049,10000000,7826000,1,897000000
baseline.partition-fanout-skew,p16-skew50,common,0,raw,4096,4096,0,4096,0,8000000,11000000,1122,2434956,11000000,8827001,1,613000000
baseline.partition-fanout-skew,p16-skew50,common,0,estimated-wire,4096,4096,0,4096,0,8000000,10000000,1064,2429971,10000000,7824001,1,600000000
baseline.partition-fanout-skew,p16-skew50,original,0,raw,4096,4096,0,4096,0,8000000,11000000,1191,2435758,10000000,8827000,1,564000000
baseline.partition-fanout-skew,p16-skew50,original,0,estimated-wire,4096,4096,0,4096,0,8000000,9000000,1181,2434578,9000000,6823000,1,564000000
baseline.partition-fanout-skew,p16-skew90,common,0,raw,4096,4096,0,4096,0,9000000,11000000,766,2381819,10000000,8827000,1,555000000
baseline.partition-fanout-skew,p16-skew90,common,0,estimated-wire,4096,4096,0,4096,0,8000000,9000000,736,2378143,9000000,7745022,1,526000000
baseline.partition-fanout-skew,p16-skew90,original,0,raw,4096,4096,0,4096,0,8000000,11000000,773,2381629,8000000,8827000,1,505000000
baseline.partition-fanout-skew,p16-skew90,original,0,estimated-wire,4096,4096,0,4096,0,8000000,8000000,756,2379691,8000000,6779000,1,494000000
baseline.partition-fanout-skew,p6-skew0,common,0,raw,4096,4096,0,4096,0,7000000,9000000,614,2368348,9000000,6821001,1,619000000
baseline.partition-fanout-skew,p6-skew0,common,0,estimated-wire,4096,4096,0,4096,0,8000000,9000000,640,2369467,9000000,6821001,1,607000000
baseline.partition-fanout-skew,p6-skew0,original,0,raw,4096,4096,0,4096,0,7000000,9000000,682,2370732,8000000,6821000,1,598000000
baseline.partition-fanout-skew,p6-skew0,original,0,estimated-wire,4096,4096,0,4096,0,7000000,8000000,681,2370614,8000000,5820000,1,598000000
baseline.partition-fanout-skew,p6-skew50,common,0,raw,4096,4096,0,4096,0,7000000,10000000,696,2374511,9000000,7824000,1,525000000
baseline.partition-fanout-skew,p6-skew50,common,0,estimated-wire,4096,4096,0,4096,0,7000000,9000000,684,2372619,9000000,6821001,1,516000000
baseline.partition-fanout-skew,p6-skew50,original,0,raw,4096,4096,0,4096,0,7000000,10000000,721,2375289,8000000,7824000,1,509000000
baseline.partition-fanout-skew,p6-skew50,original,0,estimated-wire,4096,4096,0,4096,0,7000000,8000000,721,2375334,8000000,5820000,1,510000000
baseline.partition-fanout-skew,p6-skew90,common,0,raw,4096,4096,0,4096,0,8000000,11000000,700,2372875,8000000,8827000,1,518000000
baseline.partition-fanout-skew,p6-skew90,common,0,estimated-wire,4096,4096,0,4096,0,8000000,8000000,674,2370034,8000000,6790022,1,501000000
baseline.partition-fanout-skew,p6-skew90,original,0,raw,4096,4096,0,4096,0,7000000,11000000,697,2372457,8000000,8827000,1,481000000
baseline.partition-fanout-skew,p6-skew90,original,0,estimated-wire,4096,4096,0,4096,0,7000000,8000000,694,2372103,8000000,5819000,1,479000000
hard.bootstrap-down-at-start,b1-first,common,0,raw,200,200,0,200,0,5001000000,5004000000,108,127295,5004000000,5001991328,1,5206000000
hard.bootstrap-down-at-start,b1-first,common,0,estimated-wire,200,200,0,200,0,5001000000,5004000000,106,127065,5004000000,5001991329,1,5206000000
hard.bootstrap-down-at-start,b1-first,original,0,raw,200,200,0,200,0,5001000000,5004000000,111,127562,5004000000,5002354298,1,5206000000
hard.bootstrap-down-at-start,b1-first,original,0,estimated-wire,200,200,0,200,0,5001000000,5004000000,109,127332,5004000000,5002355298,1,5206000000
hard.bootstrap-down-at-start,b2-first,common,0,raw,200,200,0,200,0,5012000000,5015000000,113,127749,5015000000,5012928458,1,5206000000
hard.bootstrap-down-at-start,b2-first,common,0,estimated-wire,200,200,0,200,0,5012000000,5015000000,111,127519,5015000000,5012928459,1,5206000000
hard.bootstrap-down-at-start,b2-first,original,0,raw,200,200,0,200,0,5012000000,5015000000,114,127916,5015000000,5013631886,1,5206000000
hard.bootstrap-down-at-start,b2-first,original,0,estimated-wire,200,200,0,200,0,5012000000,5015000000,112,127686,5015000000,5013632886,1,5206000000
hard.bootstrap-down-at-start,single,common,0,raw,200,100,100,0,100,,,0,78,1001000000,,,1001000000
hard.bootstrap-down-at-start,single,common,0,estimated-wire,200,100,100,0,100,,,0,78,1001000000,,,1001000000
hard.bootstrap-down-at-start,single,original,0,raw,200,100,100,0,100,,,0,78,1001000000,,,1001000000
hard.bootstrap-down-at-start,single,original,0,estimated-wire,200,100,100,0,100,,,0,78,1001000000,,,1001000000
hard.close-during-outage,deadline15s,common,0,raw,21850,21850,0,21850,0,18000000,10032000000,8021,13480500,10020000000,10024279572,2,20035000000
hard.close-during-outage,deadline15s,common,0,estimated-wire,21084,21084,0,21084,0,20000000,10037000000,8017,13044016,10021000000,10032533822,2,20032000000
hard.close-during-outage,deadline15s,original,0,raw,23391,23391,0,23391,0,22000000,10033000000,14804,14836247,10021000000,10028027783,2,20036000000
hard.close-during-outage,deadline15s,original,0,estimated-wire,22069,22069,0,22069,0,28000000,10023000000,14559,14066775,10015000000,10018537187,2,20026000000
hard.close-during-outage,deadline2s,common,0,raw,21850,21850,0,21818,32,18000000,32000000,8016,13459167,4001000000,27330001,1,14000000000
hard.close-during-outage,deadline2s,common,0,estimated-wire,21084,21084,0,21052,32,20000000,37000000,8013,13022797,4001000000,32226012,1,14000000000
hard.close-during-outage,deadline2s,original,0,raw,23391,23391,0,23359,32,21000000,33000000,14798,14814960,4001000000,28239000,1,14000000000
hard.close-during-outage,deadline2s,original,0,estimated-wire,22069,22069,0,22037,32,28000000,35000000,14552,14045363,4001000000,30088000,1,14000000000
hard.crash-restart-closed,k16-slow0,common,0,raw,20762,20762,0,20762,0,10000000,3030000000,3973,12290356,3030000000,3019627432,2,15000000000
hard.crash-restart-closed,k16-slow0,common,0,estimated-wire,20762,20762,0,20762,0,10000000,3030000000,3973,12290356,3030000000,3019627432,2,15000000000
hard.crash-restart-closed,k16-slow0,original,0,raw,20800,20800,0,20800,0,10000000,3024000000,6906,12453732,3024000000,3013332342,2,15007000000
hard.crash-restart-closed,k16-slow0,original,0,estimated-wire,20800,20800,0,20800,0,10000000,3024000000,6906,12453732,3024000000,3013332342,2,15007000000
hard.crash-restart-closed,k16-slow1,common,0,raw,20761,20761,0,20761,0,10000000,3048000000,3914,12283111,3048000000,3037281414,2,15004000000
hard.crash-restart-closed,k16-slow1,common,0,estimated-wire,20761,20761,0,20761,0,10000000,3048000000,3914,12283111,3048000000,3037281414,2,15004000000
hard.crash-restart-closed,k16-slow1,original,0,raw,20736,20736,0,20736,0,10000000,3059000000,6888,12415804,3059000000,3048794403,2,15002000000
hard.crash-restart-closed,k16-slow1,original,0,estimated-wire,20736,20736,0,20736,0,10000000,3059000000,6888,12415804,3059000000,3048794403,2,15002000000
hard.crash-restart-closed,k64-slow0,common,0,raw,50478,50478,0,50478,0,24000000,3027000000,9141,29369051,3023000000,3019367783,2,15016000000
hard.crash-restart-closed,k64-slow0,common,0,estimated-wire,50572,50572,0,50572,0,20000000,3038000000,9274,29421323,3029000000,3032626790,2,15019000000
hard.crash-restart-closed,k64-slow0,original,0,raw,96696,96696,0,96696,0,11000000,3032000000,15316,55873458,3030000000,3023349384,2,15010000000
hard.crash-restart-closed,k64-slow0,original,0,estimated-wire,96622,96622,0,96622,0,11000000,3018000000,14995,55791927,3013000000,3012142126,2,15009000000
hard.crash-restart-closed,k64-slow1,common,0,raw,50243,50243,0,50243,0,24000000,3116000000,9091,29232296,3112000000,3107866895,2,15019000000
hard.crash-restart-closed,k64-slow1,common,0,estimated-wire,50392,50392,0,50392,0,20000000,3163000000,9162,29310271,3154000000,3156811763,2,15019000000
hard.crash-restart-closed,k64-slow1,original,0,raw,96402,96402,0,96402,0,11000000,3072000000,15274,55704100,3070000000,3063394732,2,15011000000
hard.crash-restart-closed,k64-slow1,original,0,estimated-wire,96490,96490,0,96490,0,11000000,3047000000,14985,55716935,3042000000,3041797481,2,15008000000
hard.crash-restart-open,rate1000,common,0,raw,30000,28905,1095,28905,0,1955000000,3021000000,18233,18324544,3021000000,3019417918,1,30006000000
hard.crash-restart-open,rate1000,common,0,estimated-wire,30000,28899,1101,28899,0,1947000000,3027000000,18194,18315703,3027000000,3025278382,1,30006000000
hard.crash-restart-open,rate1000,original,0,raw,30000,28917,1083,28917,0,1943000000,3009000000,18261,18333216,3009000000,3006800064,1,30006000000
hard.crash-restart-open,rate1000,original,0,estimated-wire,30000,28905,1095,28905,0,1934000000,3021000000,18198,18319685,3021000000,3018826759,1,30006000000
hard.crash-restart-open,rate16000,common,0,raw,480000,433799,46201,433799,0,6250000,3009500000,55062,249025844,3008125000,3008271562,1,30006000000
hard.crash-restart-open,rate16000,common,0,estimated-wire,480000,433675,46325,433675,0,6250000,3020625000,55012,248948994,3019250000,3019377460,1,30007000000
hard.crash-restart-open,rate16000,original,0,raw,480000,433797,46203,433797,0,6000000,3008875000,55090,249025936,3007500000,3007661825,1,30007000000
hard.crash-restart-open,rate16000,original,0,estimated-wire,480000,433764,46236,433764,0,6000000,3011062500,55024,249000324,3009687500,3009849723,1,30007000000
hard.crash-restart-open,rate4000,common,0,raw,120000,109843,10157,109843,0,7250000,3018250000,26502,64544834,3016250000,3016888649,1,30007000000
hard.crash-restart-open,rate4000,common,0,estimated-wire,120000,109883,10117,109883,0,7250000,3010000000,26480,64563510,3010000000,3008781208,1,30007000000
hard.crash-restart-open,rate4000,original,0,raw,120000,109894,10106,109894,0,6500000,3006000000,26540,64576283,3004750000,3004583650,1,30007000000
hard.crash-restart-open,rate4000,original,0,estimated-wire,120000,109855,10145,109855,0,6500000,3015750000,26474,64547306,3014500000,3014335476,1,30007000000
hard.flapping-broker,duty10-slow0,common,0,raw,62000,62000,0,62000,0,58500000,127000000,25709,37721155,126500000,120196707,2,31006000000
hard.flapping-broker,duty10-slow0,common,0,estimated-wire,62000,62000,0,62000,0,58000000,123000000,25609,37708075,122500000,120450084,2,31006000000
hard.flapping-broker,duty10-slow0,original,0,raw,62000,62000,0,62000,0,60000000,122000000,25755,37724081,121500000,118862813,2,31006000000
hard.flapping-broker,duty10-slow0,original,0,estimated-wire,62000,62000,0,62000,0,59500000,126500000,25623,37709277,126000000,121135797,2,31006000000
hard.flapping-broker,duty10-slow1,common,0,raw,62000,62000,0,62000,0,111000000,208500000,25496,37697841,208000000,201545030,2,31006000000
hard.flapping-broker,duty10-slow1,common,0,estimated-wire,62000,62000,0,62000,0,97500000,200500000,25417,37685857,199000000,199247817,2,31006000000
hard.flapping-broker,duty10-slow1,original,0,raw,62000,62000,0,62000,0,97000000,205500000,25616,37707716,204000000,204058415,2,31006000000
hard.flapping-broker,duty10-slow1,original,0,estimated-wire,62000,62000,0,62000,0,91500000,202000000,25462,37690651,202000000,200440019,2,31006000000
hard.flapping-broker,duty50-slow0,common,0,raw,62000,62000,0,62000,0,459000000,527000000,24030,37536499,526500000,521492163,2,31006000000
hard.flapping-broker,duty50-slow0,common,0,estimated-wire,62000,62000,0,62000,0,457500000,523500000,23650,37481198,522000000,521816863,2,31006000000
hard.flapping-broker,duty50-slow0,original,0,raw,62000,62000,0,62000,0,460000000,525000000,24259,37548029,524500000,522827300,2,31006000000
hard.flapping-broker,duty50-slow0,original,0,estimated-wire,62000,62000,0,62000,0,456500000,525500000,23653,37482439,525000000,523903001,2,31006000000
hard.flapping-broker,duty50-slow1,common,0,raw,62000,62000,0,62000,0,524000000,696500000,23763,37507305,695500000,694896144,2,31006000000
hard.flapping-broker,duty50-slow1,common,0,estimated-wire,62000,62000,0,62000,0,535000000,671500000,23280,37439282,671500000,669935270,2,31006000000
hard.flapping-broker,duty50-slow1,original,0,raw,62000,62000,0,62000,0,514000000,684500000,24060,37524595,684500000,682839597,2,31006000000
hard.flapping-broker,duty50-slow1,original,0,estimated-wire,62000,62000,0,62000,0,527000000,651000000,23311,37443521,651000000,649662511,2,31006000000
hard.leader-failover-during-outage,move10s-metadata1000ms,common,0,raw,46719,46719,0,46719,0,24000000,10124000000,11026,27592168,10122000000,10117735757,2,27016000000
hard.leader-failover-during-outage,move10s-metadata1000ms,common,0,estimated-wire,47621,47621,0,47621,0,24000000,10121000000,10937,28088185,10117000000,10110107628,2,27017000000
hard.leader-failover-during-outage,move10s-metadata1000ms,original,0,raw,60080,60080,0,60080,0,16000000,10130000000,16997,35732662,10125000000,10124071243,2,27009000000
hard.leader-failover-during-outage,move10s-metadata1000ms,original,0,estimated-wire,58178,58178,0,58178,0,19000000,10132000000,17073,34571801,10127000000,10126593545,2,27014000000
hard.leader-failover-during-outage,move10s-metadata20ms,common,0,raw,47021,47021,0,47021,0,24000000,10025000000,11031,27808895,10025000000,10018283795,2,27014000000
hard.leader-failover-during-outage,move10s-metadata20ms,common,0,estimated-wire,47418,47418,0,47418,0,24000000,10021000000,11018,28031116,10017000000,10009885939,2,27022000000
hard.leader-failover-during-outage,move10s-metadata20ms,original,0,raw,58418,58418,0,58418,0,20000000,10024000000,17105,34755710,10019000000,10018780884,2,27017000000
hard.leader-failover-during-outage,move10s-metadata20ms,original,0,estimated-wire,59134,59134,0,59134,0,18000000,10023000000,17147,35191783,10018000000,10017023041,2,27007000000
hard.leader-failover-during-outage,move1s-metadata1000ms,common,0,raw,64075,64075,0,64075,0,24000000,1091000000,14151,37789854,1089000000,1084270781,2,27016000000
hard.leader-failover-during-outage,move1s-metadata1000ms,common,0,estimated-wire,64353,64353,0,64353,0,25000000,1091000000,14172,37942911,1087000000,1079924615,2,27013000000
hard.leader-failover-during-outage,move1s-metadata1000ms,original,0,raw,87026,87026,0,87026,0,19000000,1083000000,22881,51442682,1078000000,1077535576,2,27013000000
hard.leader-failover-during-outage,move1s-metadata1000ms,original,0,estimated-wire,87326,87326,0,87326,0,18000000,1082000000,23407,51851207,1077000000,1076329203,2,27009000000
hard.leader-failover-during-outage,move1s-metadata20ms,common,0,raw,63876,63876,0,63876,0,25000000,1041000000,14099,37720700,1041000000,1034341109,2,27017000000
hard.leader-failover-during-outage,move1s-metadata20ms,common,0,estimated-wire,64636,64636,0,64636,0,25000000,1041000000,14110,38149142,1037000000,1029904167,2,27019000000
hard.leader-failover-during-outage,move1s-metadata20ms,original,0,raw,87197,87197,0,87197,0,19000000,1038000000,22915,51593635,1033000000,1031852648,2,27013000000
hard.leader-failover-during-outage,move1s-metadata20ms,original,0,estimated-wire,88779,88779,0,88779,0,16000000,1036000000,23386,52731238,1031000000,1030369955,2,27008000000
hard.partition-admission-isolation,independent-rate1000-pressure,common,0,raw,30000,28512,1488,28512,0,2183785008,3016012120,23475,19035371,3015012120,3008852373,2,30002000000
hard.partition-admission-isolation,independent-rate1000-pressure,common,0,estimated-wire,30000,28512,1488,28512,0,2168736815,3017012120,23448,19030437,3016012120,3013086894,2,30002000000
hard.partition-admission-isolation,independent-rate1000-pressure,original,0,raw,30000,29369,631,29369,0,2167881105,3023036216,29041,19858986,3022036216,3016837978,2,30001000000
hard.partition-admission-isolation,independent-rate1000-pressure,original,0,estimated-wire,30000,29370,630,29370,0,2150808816,3023036216,28998,19854719,3022036216,3016432870,2,30001000000
hard.partition-admission-isolation,independent-rate1000-shared,common,0,raw,30000,28512,1488,28512,0,2183785008,3016012120,23475,19035371,3015012120,3008852373,2,30002000000
hard.partition-admission-isolation,independent-rate1000-shared,common,0,estimated-wire,30000,28512,1488,28512,0,2168736815,3017012120,23448,19030437,3016012120,3013086894,2,30002000000
hard.partition-admission-isolation,independent-rate1000-shared,original,0,raw,30000,28506,1494,28506,0,2188809104,3021036216,28059,19260693,3020036216,3014574538,2,30001000000
hard.partition-admission-isolation,independent-rate1000-shared,original,0,estimated-wire,30000,28506,1494,28506,0,2170736815,3019036216,28004,19254631,3018036216,3011905385,2,30001000000
hard.partition-admission-isolation,independent-rate16000-pressure,common,0,raw,480000,433400,46600,433400,0,5249343,3008248969,54145,248676714,3007124532,3006827731,1,30007000000
hard.partition-admission-isolation,independent-rate16000-pressure,common,0,estimated-wire,480000,433396,46604,433396,0,5249343,3011623547,54127,248669590,3009373969,3010108939,1,30007000000
hard.partition-admission-isolation,independent-rate16000-pressure,original,0,raw,480000,464320,15680,464320,0,4126032,3008248969,58045,266417949,3007124532,3006861456,1,30006000000
hard.partition-admission-isolation,independent-rate16000-pressure,original,0,estimated-wire,480000,464242,15758,464242,0,4126032,3023247094,57986,266367619,3022122798,3021988877,1,30006000000
hard.partition-admission-isolation,independent-rate16000-shared,common,0,raw,480000,433400,46600,433400,0,5249343,3008248969,54145,248676714,3007124532,3006827731,1,30007000000
hard.partition-admission-isolation,independent-rate16000-shared,common,0,estimated-wire,480000,433396,46604,433396,0,5249343,3011623547,54127,248669590,3009373969,3010108939,1,30007000000
hard.partition-admission-isolation,independent-rate16000-shared,original,0,raw,480000,433244,46756,433244,0,4126032,3017997750,54175,248589806,3016873313,3016585264,1,30007000000
hard.partition-admission-isolation,independent-rate16000-shared,original,0,estimated-wire,480000,433222,46778,433222,0,4126032,3019497562,54106,248569798,3018373266,3018213737,1,30005000000
hard.partition-admission-isolation,independent-rate4000-pressure,common,0,raw,120000,109498,10502,109498,0,7393200,3008995502,22778,64219849,3007995502,3007722885,1,30004000000
hard.partition-admission-isolation,independent-rate4000-pressure,common,0,estimated-wire,120000,109456,10544,109456,0,7390449,3022016519,22749,64190521,3021016519,3019912747,1,30002000000
hard.partition-admission-isolation,independent-rate4000-pressure,original,0,raw,120000,116348,3652,116348,0,7366187,3022016519,29041,68479132,3021016519,3020249556,1,30004000000
hard.partition-admission-isolation,independent-rate4000-pressure,original,0,estimated-wire,120000,116362,3638,116362,0,7366187,3011506008,29002,68482605,3010506008,3009804923,1,30005000000
hard.partition-admission-isolation,independent-rate4000-shared,common,0,raw,120000,109498,10502,109498,0,7393200,3008995502,22778,64219849,3007995502,3007722885,1,30004000000
hard.partition-admission-isolation,independent-rate4000-shared,common,0,estimated-wire,120000,109456,10544,109456,0,7390449,3022016519,22749,64190521,3021016519,3019912747,1,30002000000
hard.partition-admission-isolation,independent-rate4000-shared,original,0,raw,120000,109492,10508,109492,0,7377442,3010494752,27322,64443783,3009494752,3008992640,1,30005000000
hard.partition-admission-isolation,independent-rate4000-shared,original,0,estimated-wire,120000,109504,10496,109504,0,7372939,3007001504,27264,64444075,3006001504,3005378347,1,30002000000
hard.rolling-restart,overlap0s,common,0,raw,71772,71772,0,71772,0,20000000,3035000000,19136,42562749,3030000000,3029681868,2,35009000000
hard.rolling-restart,overlap0s,common,0,estimated-wire,71721,71721,0,71721,0,20000000,3032000000,19121,42530943,3027000000,3026457087,2,35011000000
hard.rolling-restart,overlap0s,original,0,raw,73251,73251,0,73251,0,10000000,3028000000,23763,43779420,3024000000,3022395826,2,35006000000
hard.rolling-restart,overlap0s,original,0,estimated-wire,73071,73071,0,73071,0,10000000,3033000000,23653,43666443,3028000000,3027426870,2,35006000000
hard.rolling-restart,overlap1s,common,0,raw,47080,47080,0,47080,0,19000000,3032000000,12630,27937229,3032000000,3025804607,2,23013000000
hard.rolling-restart,overlap1s,common,0,estimated-wire,47226,47226,0,47226,0,18000000,3026000000,12399,27998164,3026000000,3020754983,2,23006000000
hard.rolling-restart,overlap1s,original,0,raw,47888,47888,0,47888,0,10000000,3028000000,15543,28619770,3028000000,3022842374,2,23008000000
hard.rolling-restart,overlap1s,original,0,estimated-wire,47589,47589,0,47589,0,10000000,3024000000,14915,28381845,3021000000,3018400624,2,23008000000
hard.short-vs-long-outage,outage2s-request2000ms,common,0,raw,15554,15554,0,15554,0,20000000,2027000000,5763,9598300,2017100000,2022134720,2,9014000000
hard.short-vs-long-outage,outage2s-request2000ms,common,0,estimated-wire,15357,15357,0,15357,0,20000000,2065000000,5763,9487685,2023000000,2060101095,2,9018000000
hard.short-vs-long-outage,outage2s-request2000ms,original,0,raw,16489,16489,0,16489,0,24000000,2034000000,10478,10462350,2013100000,2029356381,2,9013000000
hard.short-vs-long-outage,outage2s-request2000ms,original,0,estimated-wire,15996,15996,0,15996,0,28000000,2038100000,10373,10175502,2022200000,2033294628,2,9021000000
hard.short-vs-long-outage,outage2s-request200ms,common,0,raw,15554,15554,0,15554,0,20000000,2027000000,5763,9598300,2017100000,2022134720,2,9014000000
hard.short-vs-long-outage,outage2s-request200ms,common,0,estimated-wire,15357,15357,0,15357,0,20000000,2065000000,5763,9487685,2023000000,2060101095,2,9018000000
hard.short-vs-long-outage,outage2s-request200ms,original,0,raw,16489,16489,0,16489,0,24000000,2034000000,10478,10462350,2013100000,2029356381,2,9013000000
hard.short-vs-long-outage,outage2s-request200ms,original,0,estimated-wire,15996,15996,0,15996,0,28000000,2038100000,10373,10175502,2022200000,2033294628,2,9021000000
hard.short-vs-long-outage,outage8s-request2000ms,common,0,raw,10989,10989,0,10941,48,18000000,57000000,4029,6752070,5115100000,52241003,1,13077000000
hard.short-vs-long-outage,outage8s-request2000ms,common,0,estimated-wire,10665,10665,0,10617,48,20000000,57000000,4032,6569128,5001100000,52241003,1,13077000000
hard.short-vs-long-outage,outage8s-request2000ms,original,0,raw,11768,11768,0,11720,48,23000000,65000000,7424,7437428,5067100000,60250000,1,13085000000
hard.short-vs-long-outage,outage8s-request2000ms,original,0,estimated-wire,11106,11106,0,11058,48,28000000,65000000,7303,7054206,5005100000,60250000,1,13085000000
hard.short-vs-long-outage,outage8s-request200ms,common,0,raw,10989,10989,0,10941,48,18000000,57000000,4029,6752070,5115100000,52241003,1,13077000000
hard.short-vs-long-outage,outage8s-request200ms,common,0,estimated-wire,10665,10665,0,10617,48,20000000,57000000,4032,6569128,5001100000,52241003,1,13077000000
hard.short-vs-long-outage,outage8s-request200ms,original,0,raw,11768,11768,0,11720,48,23000000,65000000,7424,7437428,5067100000,60250000,1,13085000000
hard.short-vs-long-outage,outage8s-request200ms,original,0,estimated-wire,11106,11106,0,11058,48,28000000,65000000,7303,7054206,5005100000,60250000,1,13085000000
resources.delivery-timeout-tuning,deadline2s,common,0,raw,21631,21631,0,21583,48,18000000,32000000,7769,13298670,2044000000,27230001,1,14023000000
resources.delivery-timeout-tuning,deadline2s,common,0,estimated-wire,20866,20866,0,20818,48,20000000,37000000,7764,12862693,2013000000,32226012,1,14019000000
resources.delivery-timeout-tuning,deadline2s,original,0,raw,23174,23174,0,23126,48,21000000,33000000,14550,14655533,2037000000,28239000,1,14023000000
resources.delivery-timeout-tuning,deadline2s,original,0,estimated-wire,21851,21851,0,21803,48,28000000,35000000,14302,13885145,2005000000,30088000,1,14019000000
resources.delivery-timeout-tuning,deadline30s,common,0,raw,26708,26708,0,26708,0,20000000,4042900000,10011,16492904,4026000000,4038650071,2,16019000000
resources.delivery-timeout-tuning,deadline30s,common,0,estimated-wire,26095,26095,0,26095,0,20000000,4040000000,10006,16145864,4024000000,4034808342,2,16013000000
resources.delivery-timeout-tuning,deadline30s,original,0,raw,28774,28774,0,28774,0,22000000,4027900000,18154,18239328,4013000000,4022798324,2,16013000000
resources.delivery-timeout-tuning,deadline30s,original,0,estimated-wire,27321,27321,0,27321,0,28000000,4034100000,17890,17394391,4023000000,4029645575,2,16020000000
resources.delivery-timeout-tuning,deadline6s,common,0,raw,26708,26708,0,26708,0,20000000,4042900000,10011,16492904,4026000000,4038650071,2,16019000000
resources.delivery-timeout-tuning,deadline6s,common,0,estimated-wire,26095,26095,0,26095,0,20000000,4040000000,10006,16145864,4024000000,4034808342,2,16013000000
resources.delivery-timeout-tuning,deadline6s,original,0,raw,28774,28774,0,28774,0,22000000,4027900000,18154,18239328,4013000000,4022798324,2,16013000000
resources.delivery-timeout-tuning,deadline6s,original,0,estimated-wire,27321,27321,0,27321,0,28000000,4034100000,17890,17394391,4023000000,4029645575,2,16020000000
resources.memory-bounded-overload,value2048,common,0,raw,320024,10150,309874,10150,0,1004750000,1092812500,5467,21912890,92062500,1088589003,1,11021000000
resources.memory-bounded-overload,value2048,common,0,estimated-wire,320024,13046,306978,13046,0,900656250,984750000,5977,28041085,96093750,980517003,1,11021000000
resources.memory-bounded-overload,value2048,original,0,raw,320024,5095,314929,5095,0,363406250,391406250,3851,11130030,50312500,387202000,1,11044000000
resources.memory-bounded-overload,value2048,original,0,estimated-wire,320024,5095,314929,5095,0,363406250,391406250,3849,11129794,57406250,387202000,1,11044000000
resources.memory-bounded-overload,value512,common,0,raw,320024,30252,289772,30252,0,336187500,390843750,7063,17761238,128000000,386634002,1,11014000000
resources.memory-bounded-overload,value512,common,0,estimated-wire,320024,43251,276773,43251,0,256156250,268156250,7236,25056213,88062500,263941252,1,11014000000
resources.memory-bounded-overload,value512,original,0,raw,320024,6257,313767,6257,0,1128937500,1150000000,4105,3983961,78250000,1145795750,1,11035000000
resources.memory-bounded-overload,value512,original,0,estimated-wire,320024,6257,313767,6257,0,1128937500,1150000000,4105,3983961,78250000,1145795750,1,11035000000
resources.stop-polling-backpressure,events1024,common,0,raw,30000,27017,2983,27017,0,1868500000,2006000000,11397,16454214,2005000000,5818001,1,15006000000
resources.stop-polling-backpressure,events1024,common,0,estimated-wire,30000,27017,2983,27017,0,1868500000,2006000000,11397,16454214,2005000000,5818001,1,15006000000
resources.stop-polling-backpressure,events1024,original,0,raw,30000,27017,2983,27017,0,1868500000,2006000000,11397,16454331,2005000000,5819000,1,15006000000
